City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time,Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Fare Amount,Fare Currency
Hyderabad,UberGo,COMPLETED,2018-12-23 16:46:48 +0000 UTC,2018-12-23 17:02:36 +0000 UTC,17.4875829,78.574141,"Unnamed Road, Jammigadda, Jai Jawan Colony, Kapra, Secunderabad, Telangana 500062, India",2018-12-23 17:33:28 +0000 UTC,17.4558829,78.4788784,"Bowenpally,, New Bowenpally, Secunderabad, Telangana 500009, India",7.73,258.38,INR
Hyderabad,UberGo,CANCELED,2018-12-23 16:46:36 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"Bowenpally,, New Bowenpally, Secunderabad, Telangana 500009, India",0.00,0,INR
Hyderabad,UberGo,CANCELED,2018-12-23 16:45:03 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"Bowenpally,, New Bowenpally, Secunderabad, Telangana 500009, India",0.00,0,INR
Hyderabad,UberGo,COMPLETED,2018-12-23 14:48:08 +0000 UTC,2018-12-23 15:03:17 +0000 UTC,17.4559053,78.4789355,"Unnamed Road, Bowenpally Colony, Bowenpally, Hyderabad, Telangana 500011, India",2018-12-23 15:40:13 +0000 UTC,17.4876681,78.5741082,"Jai Jawan Colony, Kapra, Secunderabad, Telangana 500062, India",7.64,239.24,INR
Hyderabad,Express Pool,CANCELED,2018-12-16 14:02:26 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"8-2-674/B/2/28, Rd Number 13A, Sai Nagar Colony, Mithila Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",0.00,0,INR
Hyderabad,UberGo,COMPLETED,2018-12-13 19:04:18 +0000 UTC,2018-12-13 19:10:56 +0000 UTC,17.4194122,78.4481519,GVK One Mall Main Entrance G.V.K One Mall,2018-12-13 19:26:26 +0000 UTC,17.4560092,78.4790534,"Bowenpally,, New Bowenpally, Secunderabad, Telangana 500009, India",7.58,118.16,INR
Hyderabad,UberAuto,CANCELED,2018-12-08 12:54:49 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"Sy. No. 64, 4th Floor Madhapur, Hitech City, Jaihind Enclave, Serilingampally, Hyderabad, Telangana 500081, India",0.00,0,INR
Hyderabad,Moto,COMPLETED,2018-12-08 08:50:39 +0000 UTC,2018-12-08 08:56:39 +0000 UTC,17.4367678,78.4565873,"7-1-22/1A, Begumpet Flyover, Leelanagar, Ameerpet, Hyderabad, Telangana 500016, India",2018-12-08 09:12:19 +0000 UTC,17.4114796,78.4446818,"8-2-674/B/2/28, Rd Number 13A, Sai Nagar Colony, Mithila Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",3.03,67.6,INR
Hyderabad,Pool: MATCHED,COMPLETED,2018-12-07 10:43:45 +0000 UTC,2018-12-07 10:55:05 +0000 UTC,17.4562617,78.479361,"Bowenpally,, New Bowenpally, Secunderabad, Telangana 500009, India",2018-12-07 11:34:35 +0000 UTC,17.4808344,78.3895989,"Unnamed Road, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500085, India",11.50,99.52,INR
Hyderabad,Express Pool,CANCELED,2018-11-30 17:43:37 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4353192,78.4167959,,1970-01-01 00:00:00 +0000 UTC,17.4353773,78.4167014,"Bowenpally,, New Bowenpally, Secunderabad, Telangana 500009, India",0.00,0,INR
Hyderabad,UberGo,COMPLETED,2018-11-26 17:47:21 +0000 UTC,2018-11-26 18:03:48 +0000 UTC,17.4558345,78.4789607,"Bowenpally,, New Bowenpally, Secunderabad, Telangana 500009, India",2018-11-26 19:05:08 +0000 UTC,17.2367644,78.4302678,"Shamshabad, Hyderabad, Telangana 500409, India",24.13,539.5,INR
Hyderabad,Pool: MATCHED,COMPLETED,2018-11-25 17:08:09 +0000 UTC,2018-11-25 17:10:43 +0000 UTC,17.41881,78.4484183,GVK One Mall Exit Gate G.V.K One Mall,2018-11-25 17:42:17 +0000 UTC,17.4558976,78.4788228,"Bowenpally,, New Bowenpally, Secunderabad, Telangana 500009, India",8.09,119.52,INR
Hyderabad,UberAuto,CANCELED,2018-11-25 17:07:18 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"Bowenpally,, New Bowenpally, Secunderabad, Telangana 500009, India",0.00,0,INR
Hyderabad,UberAuto,CANCELED,2018-11-25 17:03:36 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"Bowenpally,, New Bowenpally, Secunderabad, Telangana 500009, India",0.00,0,INR
Hyderabad,UberGo,CANCELED,2018-11-25 13:56:19 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"Banjara Hills, Hyderabad, Telangana 500034, India",0.00,0,INR
Hyderabad,Pool: MATCHED,COMPLETED,2018-11-24 15:59:38 +0000 UTC,2018-11-24 16:01:33 +0000 UTC,17.4534251,78.3638659,"202, Gachibowli - Miyapur Rd, Ashok Nagar, Golden Habitat, Whitefields, Kondapur, Hyderabad, Telangana 500081, India",2018-11-24 16:46:37 +0000 UTC,17.4558684,78.4789272,"Bowenpally,, New Bowenpally, Secunderabad, Telangana 500009, India",12.31,179.52,INR
Hyderabad,Pool: MATCHED,COMPLETED,2018-11-18 10:41:02 +0000 UTC,2018-11-18 10:47:30 +0000 UTC,17.4563519,78.4793322,"Bowenpally,, New Bowenpally, Secunderabad, Telangana 500009, India",2018-11-18 11:08:43 +0000 UTC,17.4215095,78.4490175,"Banjara Hills, Hyderabad, Telangana 500034, India",5.66,79.52,INR
Hyderabad,UberAuto,CANCELED,2018-11-11 08:52:12 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"8-2-674/B/2/28, Rd Number 13A, Sai Nagar Colony, Mithila Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",0.00,0,INR
Hyderabad,Moto,CANCELED,2018-11-11 08:51:41 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"8-2-674/B/2/28, Rd Number 13A, Sai Nagar Colony, Mithila Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",0.00,0,INR
Hyderabad,,UNFULFILLED,2018-11-10 10:07:40 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"8-2-674/B/2/28, Rd Number 13A, Sai Nagar Colony, Mithila Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",0.00,0,INR
Hyderabad,UberAuto,CANCELED,2018-11-10 10:07:00 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"8-2-674/B/2/28, Rd Number 13A, Sai Nagar Colony, Mithila Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",0.00,0,INR
Hyderabad,Pool,COMPLETED,2018-11-03 15:05:16 +0000 UTC,2018-11-03 15:09:57 +0000 UTC,17.4231192,78.4315287,"418, 8-2, 287/12, Rd Number 14, BNR Colony, Venkat Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",2018-11-03 15:44:44 +0000 UTC,17.4558846,78.4788833,"Bowenpally,, New Bowenpally, Secunderabad, Telangana 500009, India",6.68,99.52,INR
Hyderabad,Pool,CANCELED,2018-11-03 15:03:33 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"Bowenpally,, New Bowenpally, Secunderabad, Telangana 500009, India",0.00,0,INR
Hyderabad,,UNFULFILLED,2018-11-03 13:20:21 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"418, 8-2, 287/12, Rd Number 14, BNR Colony, Venkat Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",0.00,0,INR
Hyderabad,UberAuto,CANCELED,2018-11-03 13:18:36 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"418, 8-2, 287/12, Rd Number 14, BNR Colony, Venkat Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",0.00,0,INR
Hyderabad,UberAuto,CANCELED,2018-11-03 13:17:48 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"418, 8-2, 287/12, Rd Number 14, BNR Colony, Venkat Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",0.00,0,INR
Hyderabad,Moto,CANCELED,2018-11-03 13:16:45 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"418, 8-2, 287/12, Rd Number 14, BNR Colony, Venkat Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",0.00,0,INR
Hyderabad,Moto,COMPLETED,2018-10-06 08:50:20 +0000 UTC,2018-10-06 09:06:46 +0000 UTC,17.4292019,78.4504128,"4th floor PVR limited,SY no 1/1,1/2,1/3,3/2,6/1,6/2,Ward no:89 Opp to Panjagutta metro station, Punjagutta, Hyderabad, Telangana 500082, India",2018-10-06 09:24:41 +0000 UTC,17.4102599,78.4460701,"8-2-674/B/2/28, Rd Number 13A, Sai Nagar Colony, Mithila Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",4.13,40,INR
Hyderabad,Pool: MATCHED,COMPLETED,2018-10-06 03:12:25 +0000 UTC,2018-10-06 03:23:18 +0000 UTC,17.4564594,78.479279,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",2018-10-06 04:12:35 +0000 UTC,17.4371013,78.3841147,"Building 12A, Raheja Mindspace, Madhapur Road, Hitech City Rd, Vittal Rao Nagar, HITEC City, Hyderabad, Telangana 500081, India",11.66,179.52,INR
Hyderabad,Pool,COMPLETED,2018-09-30 08:39:44 +0000 UTC,2018-09-30 08:49:58 +0000 UTC,17.4558177,78.4789206,"Srinagar - Kanyakumari Hwy, Bowenpally Colony, Bowenpally, Secunderabad, Telangana 500011, India",2018-09-30 09:24:45 +0000 UTC,17.4452083,78.3748383,"TSIIC Park Opposite to HSBC TSIIC Park, Phase 2, HITEC City, Hyderabad, Telangana 500081, India",11.14,159.52,INR
Hyderabad,,UNFULFILLED,2018-09-01 11:13:36 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"8-2-674/B/2/28, Rd Number 13A, Sai Nagar Colony, Mithila Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",0.00,0,INR
Hyderabad,Pool,CANCELED,2018-08-13 16:53:45 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4431917,78.4877396,,1970-01-01 00:00:00 +0000 UTC,17.4431915,78.4877395,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",0.00,0,INR
Hyderabad,Pool,CANCELED,2018-08-13 16:50:46 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4431964,78.4879753,,1970-01-01 00:00:00 +0000 UTC,17.443193,78.4879727,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",0.00,0,INR
Hyderabad,UberGo,COMPLETED,2018-08-08 16:34:07 +0000 UTC,2018-08-08 16:44:08 +0000 UTC,17.4559751,78.4790501,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",2018-08-08 16:58:10 +0000 UTC,17.4484911,78.4927343,"Tivoli Cinema, General Choudhary Rd, NCC Ground, Gunrock Enclave, Secunderabad, Telangana 500003, India",2.13,89.15,INR
Hyderabad,UberEATS Marketplace,COMPLETED,2018-08-08 08:20:03 +0000 UTC,2018-08-08 08:21:05 +0000 UTC,17.4410583,78.4654602,,2018-08-08 08:51:59 +0000 UTC,17.4410583,78.4654602,,2.08,120,INR
Hyderabad,UberXL,COMPLETED,2018-07-22 08:05:24 +0000 UTC,2018-07-22 08:17:02 +0000 UTC,17.4559644,78.479008,"Srinagar - Kanyakumari Hwy, Bowenpally Colony, Bowenpally, Secunderabad, Telangana 500011, India",2018-07-22 12:23:11 +0000 UTC,17.4557531,78.4789649,"Chintalmet, Hyderabad, Telangana, India",27.97,1449.43,INR
Hyderabad,UberXL,CANCELED,2018-07-22 08:02:05 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"Chintalmet, Hyderabad, Telangana, India",0.00,0,INR
Hyderabad,Pool,CANCELED,2018-07-21 14:36:44 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4077115,78.4415445,,1970-01-01 00:00:00 +0000 UTC,17.4076772,78.441425,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",0.00,0,INR
Hyderabad,AUTO,CANCELED,2018-06-09 14:23:05 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",0.00,0,INR
Hyderabad,POOL: MATCHED,COMPLETED,2018-05-26 09:53:43 +0000 UTC,2018-05-26 09:59:58 +0000 UTC,17.4564801,78.47904,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",2018-05-26 10:53:42 +0000 UTC,17.4114002,78.4448273,"8-2-674/B/2/28, Rd Number 13A, Sai Nagar Colony, Mithila Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",9.00,99.52,INR
Hyderabad,MOTO,COMPLETED,2018-05-12 10:50:49 +0000 UTC,2018-05-12 10:58:07 +0000 UTC,17.4190409,78.4480906,"6-3-251, Rd Number 1, Balapur Basthi, Banjara Hills, Hyderabad, Telangana 500082, India",2018-05-12 11:03:54 +0000 UTC,17.4113818,78.4448023,"8-2-674/B/2/28, Rd Number 13A, Sai Nagar Colony, Mithila Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",1.34,37.7,INR
Hyderabad,POOL: MATCHED,COMPLETED,2018-05-12 09:36:52 +0000 UTC,2018-05-12 09:51:46 +0000 UTC,17.4565358,78.4789675,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",2018-05-12 10:23:43 +0000 UTC,17.4197575,78.4481637,"Banjara Hills, Hyderabad, Telangana 500034, India",7.25,79.52,INR
Hyderabad,MOTO,COMPLETED,2018-05-05 13:12:42 +0000 UTC,2018-05-05 13:17:17 +0000 UTC,17.4087435,78.4504244,"131, Rd Number 13, Sai Nagar Colony, AP State Ministers Residential Colony, Banjara Hills, Hyderabad, Telangana 500034, India",2018-05-05 13:23:24 +0000 UTC,17.4200447,78.4476512,"Banjara Hills, Hyderabad, Telangana 500034, India",0.88,20,INR
Hyderabad,POOL,CANCELED,2018-04-14 17:11:42 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4232476,78.4262808,,1970-01-01 00:00:00 +0000 UTC,17.4232475,78.4262809,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",0.00,0,INR
Hyderabad,POOL: MATCHED,COMPLETED,2018-04-06 15:10:21 +0000 UTC,2018-04-06 15:24:05 +0000 UTC,17.4411897,78.4653476,"1-10-66/A, Begumpet Road, Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",2018-04-06 15:48:50 +0000 UTC,17.4563137,78.4792886,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",3.81,79.52,INR
Hyderabad,POOL,CANCELED,2018-04-06 15:06:00 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4409892,78.4931385,,1970-01-01 00:00:00 +0000 UTC,17.4409824,78.4932224,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",0.00,0,INR
Hyderabad,POOL,CANCELED,2018-03-24 07:39:48 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"8-2-674/B/2/28, Rd Number 13A, Sai Nagar Colony, Mithila Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",0.00,0,INR
Hyderabad,GO,COMPLETED,2018-03-22 17:53:15 +0000 UTC,2018-03-22 18:01:30 +0000 UTC,17.4313886,78.4067949,"Jaya Chambers, Rd Number 41, CBI Colony, Jubilee Hills, Hyderabad, Telangana 500033, India",2018-03-22 18:27:34 +0000 UTC,17.4453517,78.5061942,"Street Number 5, Nehru Nagar Colony, West Marredpally, Secunderabad, Telangana 500026, India",8.58,188.38,INR
Hyderabad,POOL: MATCHED,COMPLETED,2018-03-17 12:59:46 +0000 UTC,2018-03-17 13:10:21 +0000 UTC,17.4114865,78.444684,"8-2-674/B/2/28, Rd Number 13A, Sai Nagar Colony, Mithila Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",2018-03-17 14:01:28 +0000 UTC,17.4565318,78.478948,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",5.87,123.05,INR
Hyderabad,MOTO,COMPLETED,2018-03-10 12:46:43 +0000 UTC,2018-03-10 12:49:06 +0000 UTC,17.4107907,78.4458862,"8-2-674/B/2/28, Rd Number 13A, Mithila Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",2018-03-10 12:59:01 +0000 UTC,17.4284171,78.4508949,"8-2-185, 8-2-243, Punjagutta Road, Nagarjuna Hills, Punjagutta, Nagarjuna Hills, Punjagutta, Hyderabad, Telangana 500873, India",2.17,30,INR
Hyderabad,POOL: MATCHED,COMPLETED,2018-03-03 12:51:36 +0000 UTC,2018-03-03 12:56:55 +0000 UTC,17.4087498,78.4505427,"131, Rd Number 13, Sai Nagar Colony, AP State Ministers Residential Colony, Banjara Hills, Hyderabad, Telangana 500034, India",2018-03-03 13:46:40 +0000 UTC,17.4568454,78.4786777,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",8.33,119.53,INR
Hyderabad,POOL: MATCHED,COMPLETED,2018-03-03 07:32:47 +0000 UTC,2018-03-03 07:40:29 +0000 UTC,17.4561781,78.4793915,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",2018-03-03 08:28:32 +0000 UTC,17.4101444,78.4464097,"8-2-674/B/2/28, Rd Number 13A, Sai Nagar Colony, Mithila Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",7.47,99.52,INR
Hyderabad,POOL,CANCELED,2018-02-24 13:39:14 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4062682,78.4515125,,1970-01-01 00:00:00 +0000 UTC,17.406608,78.4514464,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",0.00,0,INR
Hyderabad,POOL,COMPLETED,2018-02-24 13:08:13 +0000 UTC,2018-02-24 13:36:03 +0000 UTC,17.4115035,78.444519,"8-2-674/B/2/28, Rd Number 13A, Sai Nagar Colony, Mithila Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",2018-02-24 13:38:34 +0000 UTC,17.4115587,78.4444409,"8-2-674/B/2/28, Rd Number 13A, Sai Nagar Colony, Mithila Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",0.01,69.53,INR
Hyderabad,POOL,CANCELED,2018-02-24 09:56:26 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4636365,78.4764478,,1970-01-01 00:00:00 +0000 UTC,17.4638057,78.4765197,"8-2-674/B/2/28, Rd Number 13A, Sai Nagar Colony, Mithila Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",0.00,0,INR
Hyderabad,POOL,CANCELED,2018-02-10 12:54:15 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"1-11-248/3, Begumpet 5 Street, Begumpet, Prakash Nagar, Begumpet, Hyderabad, Telangana 500016, India",0.00,0,INR
Hyderabad,GO,CANCELED,2018-02-03 08:03:09 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4458195,78.4868756,,1970-01-01 00:00:00 +0000 UTC,17.4458195,78.4868756,"8-2-674/B/2/28, Rd Number 13A, Sai Nagar Colony, Mithila Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",0.00,0,INR
Hyderabad,GO,COMPLETED,2018-02-01 23:50:40 +0000 UTC,2018-02-02 00:01:27 +0000 UTC,17.4559133,78.4789033,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",2018-02-02 00:41:24 +0000 UTC,17.2367367,78.429895,"Shamshabad, Hyderabad, Telangana 500409, India",24.02,593.17,INR
Hyderabad,POOL,COMPLETED,2018-01-27 07:24:18 +0000 UTC,2018-01-27 07:38:16 +0000 UTC,17.455945,78.478965,"Srinagar - Kanyakumari Hwy, Bowenpally Colony, Bowenpally, Secunderabad, Telangana 500011, India",2018-01-27 08:23:36 +0000 UTC,17.4088667,78.45044,"8-2-674/B/2/28, Rd Number 13A, Sai Nagar Colony, Mithila Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",6.45,89.53,INR
Hyderabad,GO,COMPLETED,2018-01-20 19:27:00 +0000 UTC,2018-01-20 19:27:39 +0000 UTC,17.4445843,78.4659499,"Ashoka Raghupathi Chambers, Chikoti Garden Rd, Old Patigadda, Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",2018-01-20 19:36:39 +0000 UTC,17.4558824,78.4788799,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",3.57,95.56,INR
Hyderabad,POOL: MATCHED,COMPLETED,2018-01-13 12:40:26 +0000 UTC,2018-01-13 12:58:22 +0000 UTC,17.4116296,78.4438739,"8-2-674/B/2/28, Rd Number 13A, Sai Nagar Colony, Mithila Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",2018-01-13 13:37:01 +0000 UTC,17.4566608,78.4787793,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",6.28,99.52,INR
Hyderabad,POOL: MATCHED,COMPLETED,2018-01-13 09:41:37 +0000 UTC,2018-01-13 09:48:22 +0000 UTC,17.4560528901,78.4791389667,"Srinagar - Kanyakumari Hwy, Bowenpally Colony, Bowenpally, Secunderabad, Telangana 500011, India",2018-01-13 10:23:03 +0000 UTC,17.4114032462,78.4447555617,"8-2-674/B/2/28, Rd Number 13A, Sai Nagar Colony, Mithila Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",7.08,99.52,INR
Hyderabad,POOL: MATCHED,COMPLETED,2017-12-25 16:32:14 +0000 UTC,2017-12-25 16:45:01 +0000 UTC,17.4526619,78.3802772,"31, Hitech City Rd, Jaihind Enclave, Madhapur, Hyderabad, Telangana 500081, India",2017-12-25 17:28:13 +0000 UTC,17.4572091,78.4783411,India,11.36,89.53,INR
Hyderabad,POOL,CANCELED,2017-12-25 16:31:35 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4607332,78.3852673,,1970-01-01 00:00:00 +0000 UTC,17.460734,78.3852669,India,0.00,0,INR
Hyderabad,,UNFULFILLED,2017-12-25 16:29:20 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,India,0.00,0,
Hyderabad,POOL,CANCELED,2017-12-22 14:14:15 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"Jubilee Enclave, HITEC City, Hyderabad, Telangana 500081, India",0.00,0,INR
Hyderabad,POOL: MATCHED,COMPLETED,2017-12-15 15:33:03 +0000 UTC,2017-12-15 15:39:01 +0000 UTC,17.4565117,78.4790133,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",2017-12-15 16:08:55 +0000 UTC,17.4438217,78.4606467,"1-10-147 & 148, Begumpet, Hyderabad, Telangana 500016, India",6.30,39.42,INR
Hyderabad,POOL: MATCHED,COMPLETED,2017-12-10 02:25:28 +0000 UTC,2017-12-10 02:28:00 +0000 UTC,17.4565082,78.4790797,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",2017-12-10 02:34:09 +0000 UTC,17.443717,78.4875613,"Mahatma Gandhi Rd, Paradise Circle, Sappu Bagh Apaprtment, Jogani, Ramgopalpet, Secunderabad, Telangana 500003, India",1.74,39.42,INR
Hyderabad,POOL,CANCELED,2017-12-10 02:23:51 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"Mahatma Gandhi Rd, Paradise Circle, Sappu Bagh Apaprtment, Jogani, Ramgopalpet, Secunderabad, Telangana 500003, India",0.00,0,INR
Hyderabad,POOL,CANCELED,2017-12-10 02:06:49 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.45958,78.4881267,,1970-01-01 00:00:00 +0000 UTC,17.4569483,78.4851883,"Mahatma Gandhi Rd, Paradise Circle, Sappu Bagh Apaprtment, Jogani, Ramgopalpet, Secunderabad, Telangana 500003, India",0.00,0,INR
Hyderabad,POOL: MATCHED,COMPLETED,2017-11-25 11:16:29 +0000 UTC,2017-11-25 11:25:19 +0000 UTC,17.4367017,78.3471433,"Gachibowli, Hyderabad, Telangana 500032, India",2017-11-25 12:07:18 +0000 UTC,17.4116167,78.4443667,"8-2-674/B/2/28, Rd Number 13A, Sai Nagar Colony, Mithila Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",9.47,139.42,INR
Hyderabad,POOL,CANCELED,2017-11-25 11:15:45 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"8-2-674/B/2/28, Rd Number 13A, Sai Nagar Colony, Mithila Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",0.00,0,INR
Hyderabad,MOTO,CANCELED,2017-11-25 11:14:08 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"8-2-674/B/2/28, Rd Number 13A, Sai Nagar Colony, Mithila Nagar, Banjara Hills, Hyderabad, Telangana 500034, India",0.00,0,INR
Hyderabad,POOL: MATCHED,COMPLETED,2017-11-25 05:37:52 +0000 UTC,2017-11-25 05:41:05 +0000 UTC,17.4564019,78.478984,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",2017-11-25 06:42:34 +0000 UTC,17.4367331,78.3474479,"Gachibowli, Hyderabad, Telangana 500032, India",16.17,249.53,INR
Hyderabad,uberMOTO,CANCELED,2017-11-11 10:08:17 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.435529,78.454728,,1970-01-01 00:00:00 +0000 UTC,17.435529,78.454728,"Plot no. 44, Kavuri Hills, Phase 1, Behind Hotel Jubilee Ridge, Kavuri Hills Phase 1, Kavuri Hills, Madhapur, Hyderabad, Telangana 500033, India",0.00,0,INR
Hyderabad,POOL,CANCELED,2017-11-11 10:07:08 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.430805,78.4446133,,1970-01-01 00:00:00 +0000 UTC,17.430805,78.4446133,"Plot no. 44, Kavuri Hills, Phase 1, Behind Hotel Jubilee Ridge, Kavuri Hills Phase 1, Kavuri Hills, Madhapur, Hyderabad, Telangana 500033, India",0.00,0,INR
Hyderabad,POOL: MATCHED,COMPLETED,2017-10-11 14:16:45 +0000 UTC,2017-10-11 14:26:04 +0000 UTC,17.4445783,78.4659783,"1-10-44/3, Chikoti Garden Rd, Old Patigadda, Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",2017-10-11 14:50:33 +0000 UTC,17.4279047,78.4059144,"At Heart Cup Coffee, Plot No.1179, Rd Number 45, Jubilee Hills, Hyderabad, Telangana 500033, India",5.67,89.53,INR
